sample_rel,ch,fnum,block,mask,midi,freq
3411204,2,1290,0,15,36.014,65.46
3411236,3,1290,2,15,60.014,261.84
3416388,3,1290,2,15,60.014,261.84
3421541,1,767,0,15,27.013,38.92
3421603,2,645,0,15,24.014,32.73
3421635,3,1290,2,15,60.014,261.84
3426787,3,1290,2,15,60.014,261.84
3431938,1,683,0,15,25.005,34.66
3431997,2,1290,0,15,36.014,65.46
3432029,3,1290,2,15,60.014,261.84
3437181,3,1290,2,15,60.014,261.84
3442334,1,912,0,15,30.011,46.28
3442396,2,645,0,15,24.014,32.73
3442428,3,1290,2,15,60.014,261.84
3447580,3,1290,2,15,60.014,261.84
3452731,1,645,0,15,24.014,32.73
3452790,2,1290,0,15,36.014,65.46
3452822,3,1290,2,15,60.014,261.84
3452853,4,287,0,15,9.995,14.56
3453082,5,287,0,15,9.995,14.56
3453113,6,287,0,15,9.995,14.56
3457974,3,1290,2,15,60.014,261.84
3463128,1,861,0,15,29.015,43.69
3463190,2,645,0,15,24.014,32.73
3463222,3,1290,2,15,60.014,261.84
3468374,3,1290,2,15,60.014,261.84
3473524,1,767,0,15,27.013,38.92
3473584,2,1290,0,15,36.014,65.46
3473618,3,1290,2,15,60.014,261.84
3478769,3,1290,2,15,60.014,261.84
3483921,1,812,0,15,28.0,41.2
3483993,2,645,0,15,24.014,32.73
3484025,3,1290,2,15,60.014,261.84
3489175,3,1290,2,15,60.014,261.84
3494317,1,724,0,15,26.014,36.74
3494376,2,1290,0,15,36.014,65.46
3494408,3,1290,2,15,60.014,261.84
3499561,3,1290,2,15,60.014,261.84
3504714,1,767,0,15,27.013,38.92
3504776,2,645,0,15,24.014,32.73
3504808,3,1290,2,15,60.014,261.84
3509960,3,1290,2,15,60.014,261.84
3515111,1,683,0,15,25.005,34.66
3515170,2,1290,0,15,36.014,65.46
3515202,3,1290,2,15,60.014,261.84
3520354,3,1290,2,15,60.014,261.84
3523325,3,1290,2,15,60.014,261.84
3525507,1,912,0,15,30.011,46.28
3525569,2,645,0,15,24.014,32.73
3525601,3,1290,2,15,60.014,261.84
3530754,3,1290,2,15,60.014,261.84
3535919,1,1290,0,15,36.014,65.46
3535978,2,1290,0,15,36.014,65.46
3536045,3,645,0,15,24.014,32.73
3536107,4,1290,1,15,48.014,130.92
3536296,5,1290,2,15,60.014,261.84
3536359,6,1290,2,15,60.014,261.84
3541173,4,1290,2,15,60.014,261.84
3541456,5,1290,2,15,60.014,261.84
3541520,6,1290,1,15,48.014,130.92
3546321,1,645,0,15,24.014,32.73
3546387,3,861,0,15,29.015,43.69
3546424,4,1149,2,15,58.01,233.22
3546654,5,1290,2,15,60.014,261.84
3546718,6,1290,2,15,60.014,261.84
3551518,2,1290,0,15,36.014,65.46
3551585,4,1024,2,15,56.016,207.85
3551852,5,1290,2,15,60.014,261.84
3551890,6,1290,2,15,60.014,261.84
3556712,1,1290,0,15,36.014,65.46
3556770,2,512,0,15,20.016,25.98
3556811,3,767,0,15,27.013,38.92
3557050,5,1290,2,15,60.014,261.84
3557114,6,1290,1,15,48.014,130.92
3561963,4,1290,1,15,48.014,130.92
3562249,5,1290,2,15,60.014,261.84
3562313,6,1290,2,15,60.014,261.84
3567115,1,645,0,15,24.014,32.73
3567176,2,1290,0,15,36.014,65.46
3567227,3,812,0,15,28.0,41.2
3567265,4,1290,2,15,60.014,261.84
3567447,5,1290,2,15,60.014,261.84
3567511,6,1290,1,15,48.014,130.92
3572378,4,1367,2,15,61.018,277.47
3572645,5,1290,2,15,60.014,261.84
3572709,6,1290,1,15,48.014,130.92
3577524,1,1290,0,15,36.014,65.46
3577558,2,1290,0,15,36.014,65.46
3577600,3,724,0,15,26.014,36.74
3577843,5,1290,2,15,60.014,261.84
3577882,6,1290,2,15,60.014,261.84
3582768,4,1722,1,15,53.015,174.76
3583042,5,1290,2,15,60.014,261.84
3583106,6,1290,1,15,48.014,130.92
3587910,1,645,0,15,24.014,32.73
3587943,2,1290,0,15,36.014,65.46
3587984,3,767,0,15,27.013,38.92
3588021,4,1534,2,15,63.013,311.36
3588240,5,1290,2,15,60.014,261.84
3588278,6,1290,2,15,60.014,261.84
3593163,4,1367,2,15,61.018,277.47
3593439,5,1290,2,15,60.014,261.84
3593503,6,1290,2,15,60.014,261.84
3598299,1,1290,0,15,36.014,65.46
3598356,2,512,0,15,20.016,25.98
3598398,3,683,0,15,25.005,34.66
3598637,5,1290,2,15,60.014,261.84
3598701,6,1290,1,15,48.014,130.92
3603549,4,1149,2,15,58.01,233.22
3603835,5,1290,2,15,60.014,261.84
3603899,6,1290,2,15,60.014,261.84
3608701,1,645,0,15,24.014,32.73
3608760,2,1290,0,15,36.014,65.46
3608802,3,912,0,15,30.011,46.28
3608838,4,1367,1,15,49.018,138.73
3609034,5,1290,2,15,60.014,261.84
3609097,6,1290,1,15,48.014,130.92
3613956,4,1290,2,15,60.014,261.84
3614232,5,1290,2,15,60.014,261.84
3614296,6,1290,1,15,48.014,130.92
3619092,1,1290,0,15,36.014,65.46
3619125,2,1290,0,15,36.014,65.46
3619167,3,645,0,15,24.014,32.73
3619203,4,1290,1,15,48.014,130.92
3619430,5,1290,2,15,60.014,261.84
3619503,6,1290,2,15,60.014,261.84
3624346,4,1290,2,15,60.014,261.84
3624629,5,1290,2,15,60.014,261.84
3624708,6,1290,1,15,48.014,130.92
3629495,1,645,0,15,24.014,32.73
3629560,3,861,0,15,29.015,43.69
3629597,4,1149,2,15,58.01,233.22
3629837,5,1290,2,15,60.014,261.84
3629903,6,1290,2,15,60.014,261.84
3634691,2,1290,0,15,36.014,65.46
3634758,4,1024,2,15,56.016,207.85
3635025,5,1290,2,15,60.014,261.84
3635063,6,1290,2,15,60.014,261.84
3639885,1,1290,0,15,36.014,65.46
3639943,2,512,0,15,20.016,25.98
3639984,3,767,0,15,27.013,38.92
3640224,5,1290,2,15,60.014,261.84
3640288,6,1290,1,15,48.014,130.92
3645136,4,1290,1,15,48.014,130.92
3645422,5,1290,2,15,60.014,261.84
3645486,6,1290,2,15,60.014,261.84
3650288,1,645,0,15,24.014,32.73
3650347,2,1290,0,15,36.014,65.46
3650388,3,812,0,15,28.0,41.2
3650425,4,1290,2,15,60.014,261.84
3650620,5,1290,2,15,60.014,261.84
3650684,6,1290,1,15,48.014,130.92
3655543,4,1367,2,15,61.018,277.47
3655819,5,1290,2,15,60.014,261.84
3655883,6,1290,1,15,48.014,130.92
3660679,1,1290,0,15,36.014,65.46
3660713,2,1290,0,15,36.014,65.46
3660756,3,724,0,15,26.014,36.74
3661017,5,1290,2,15,60.014,261.84
3661055,6,1290,2,15,60.014,261.84
3665942,4,1722,1,15,53.015,174.76
3666215,5,1290,2,15,60.014,261.84
3666279,6,1290,2,15,60.014,261.84
3671101,1,645,0,15,24.014,32.73
3671135,2,1290,0,15,36.014,65.46
3671176,3,767,0,15,27.013,38.92
3671213,4,1534,2,15,63.013,311.36
3671413,5,1290,2,15,60.014,261.84
3671452,6,1290,2,15,60.014,261.84
3676344,4,1367,2,15,61.018,277.47
3676612,5,1290,2,15,60.014,261.84
3676676,6,1290,2,15,60.014,261.84
3681474,1,1290,0,15,36.014,65.46
3681531,2,512,0,15,20.016,25.98
3681573,3,683,0,15,25.005,34.66
3681810,5,1290,2,15,60.014,261.84
3681874,6,1290,1,15,48.014,130.92
3686723,4,1149,2,15,58.01,233.22
3687008,5,1290,2,15,60.014,261.84
3687072,6,1290,2,15,60.014,261.84
3689979,5,1290,2,15,60.014,261.84
3691875,1,645,0,15,24.014,32.73
3691934,2,1290,0,15,36.014,65.46
3691975,3,912,0,15,30.011,46.28
3692011,4,1367,1,15,49.018,138.73
3692207,5,1290,2,15,60.014,261.84
3692271,6,1290,2,15,60.014,261.84
3697129,4,1290,2,15,60.014,261.84
3697405,5,1290,2,15,60.014,261.84
3697469,6,1290,1,15,48.014,130.92
3702265,1,1290,0,15,36.014,65.46
3702299,2,1290,0,15,36.014,65.46
3702340,3,645,0,15,24.014,32.73
3702376,4,1290,1,15,48.014,130.92
3702604,5,1290,2,15,60.014,261.84
3702668,6,1290,2,15,60.014,261.84
3707520,4,1290,2,15,60.014,261.84
3707802,5,1290,2,15,60.014,261.84
3707866,6,1290,1,15,48.014,130.92
3712668,1,645,0,15,24.014,32.73
3712734,3,861,0,15,29.015,43.69
3712770,4,1149,2,15,58.01,233.22
3713000,5,1290,2,15,60.014,261.84
3713077,6,1290,2,15,60.014,261.84
3717865,2,1290,0,15,36.014,65.46
3717931,4,1024,2,15,56.016,207.85
3718198,5,1290,2,15,60.014,261.84
3718246,6,1290,2,15,60.014,261.84
3723058,1,1290,0,15,36.014,65.46
3723116,2,512,0,15,20.016,25.98
3723157,3,767,0,15,27.013,38.92
3723407,5,1290,2,15,60.014,261.84
3723471,6,1290,1,15,48.014,130.92
3728309,4,1290,1,15,48.014,130.92
3728595,5,1290,2,15,60.014,261.84
3728659,6,1290,2,15,60.014,261.84
3733461,1,645,0,15,24.014,32.73
3733520,2,1290,0,15,36.014,65.46
3733562,3,812,0,15,28.0,41.2
3733598,4,1290,2,15,60.014,261.84
3733794,5,1290,2,15,60.014,261.84
3733858,6,1290,1,15,48.014,130.92
3738716,4,1367,2,15,61.018,277.47
3738992,5,1290,2,15,60.014,261.84
3739056,6,1290,1,15,48.014,130.92
3743852,1,1290,0,15,36.014,65.46
3743885,2,1290,0,15,36.014,65.46
3743927,3,724,0,15,26.014,36.74
3744190,5,1290,2,15,60.014,261.84
3744228,6,1290,2,15,60.014,261.84
3749106,4,1722,1,15,53.015,174.76
3749389,5,1290,2,15,60.014,261.84
3749453,6,1290,1,15,48.014,130.92
3754254,1,645,0,15,24.014,32.73
3754288,2,1290,0,15,36.014,65.46
3754339,3,767,0,15,27.013,38.92
3754376,4,1534,2,15,63.013,311.36
3754587,5,1290,2,15,60.014,261.84
3754625,6,1290,2,15,60.014,261.84
3759517,4,1367,2,15,61.018,277.47
3759785,5,1290,2,15,60.014,261.84
3759849,6,1290,2,15,60.014,261.84
3764666,1,1290,0,15,36.014,65.46
3764726,2,512,0,15,20.016,25.98
3764768,3,683,0,15,25.005,34.66
3764984,5,1290,2,15,60.014,261.84
3765047,6,1290,1,15,48.014,130.92
3769904,4,1149,2,15,58.01,233.22
3770182,5,1290,2,15,60.014,261.84
3770246,6,1290,2,15,60.014,261.84
3775049,1,645,0,15,24.014,32.73
3775108,2,1290,0,15,36.014,65.46
3775149,3,912,0,15,30.011,46.28
3775186,4,1367,1,15,49.018,138.73
3775380,5,1290,2,15,60.014,261.84
3775444,6,1290,1,15,48.014,130.92
3780302,4,1290,2,15,60.014,261.84
3780578,5,1290,2,15,60.014,261.84
3780642,6,1290,1,15,48.014,130.92
3785438,1,1290,0,15,36.014,65.46
3785472,2,1290,0,15,36.014,65.46
3785513,3,645,0,15,24.014,32.73
3785550,4,1290,1,15,48.014,130.92
3785777,5,1290,2,15,60.014,261.84
3785841,6,1290,2,15,60.014,261.84
3790693,4,1290,2,15,60.014,261.84
3790975,5,1290,2,15,60.014,261.84
3791039,6,1290,1,15,48.014,130.92
3795841,1,645,0,15,24.014,32.73
3795907,3,861,0,15,29.015,43.69
3795943,4,1149,2,15,58.01,233.22
3796173,5,1290,2,15,60.014,261.84
3796237,6,1290,2,15,60.014,261.84
3801038,2,1290,0,15,36.014,65.46
3801105,4,1024,2,15,56.016,207.85
3801372,5,1290,2,15,60.014,261.84
3801410,6,1290,2,15,60.014,261.84
3806232,1,1290,0,15,36.014,65.46
3806290,2,512,0,15,20.016,25.98
3806331,3,767,0,15,27.013,38.92
3806570,5,1290,2,15,60.014,261.84
3806647,6,1290,1,15,48.014,130.92
3811483,4,1290,1,15,48.014,130.92
3811768,5,1290,2,15,60.014,261.84
3811847,6,1290,2,15,60.014,261.84
3816634,1,645,0,15,24.014,32.73
3816694,2,1290,0,15,36.014,65.46
3816735,3,812,0,15,28.0,41.2
3816771,4,1290,2,15,60.014,261.84
3816976,5,1290,2,15,60.014,261.84
3817041,6,1290,1,15,48.014,130.92
3821889,4,1367,2,15,61.018,277.47
3822165,5,1290,2,15,60.014,261.84
3822229,6,1290,1,15,48.014,130.92
3827026,1,1290,0,15,36.014,65.46
3827060,2,1290,0,15,36.014,65.46
3827101,3,724,0,15,26.014,36.74
3827363,5,1290,2,15,60.014,261.84
3827401,6,1290,2,15,60.014,261.84
3832280,4,1722,1,15,53.015,174.76
3832562,5,1290,2,15,60.014,261.84
3832626,6,1290,2,15,60.014,261.84
3837428,1,645,0,15,24.014,32.73
3837461,2,1290,0,15,36.014,65.46
3837502,3,767,0,15,27.013,38.92
3837539,4,1534,2,15,63.013,311.36
3837760,5,1290,2,15,60.014,261.84
3837798,6,1290,2,15,60.014,261.84
3842682,4,1367,2,15,61.018,277.47
3842958,5,1290,2,15,60.014,261.84
3843022,6,1290,2,15,60.014,261.84
3847819,1,1290,0,15,36.014,65.46
3847879,2,512,0,15,20.016,25.98
3847931,3,683,0,15,25.005,34.66
3848156,5,1290,2,15,60.014,261.84
3848220,6,1290,1,15,48.014,130.92
3853079,4,1149,2,15,58.01,233.22
3853355,5,1290,2,15,60.014,261.84
3853419,6,1290,2,15,60.014,261.84
3856326,5,1290,2,15,60.014,261.84
3858242,1,645,0,15,24.014,32.73
3858301,2,1290,0,15,36.014,65.46
3858342,3,912,0,15,30.011,46.28
3858379,4,1367,1,15,49.018,138.73
3858553,5,1290,2,15,60.014,261.84
3858617,6,1290,2,15,60.014,261.84
3863483,4,1290,2,15,60.014,261.84
3863752,5,1290,2,15,60.014,261.84
3863816,6,1290,1,15,48.014,130.92
3868612,1,1290,0,15,36.014,65.46
3868646,2,1290,0,15,36.014,65.46
3868687,3,645,0,15,24.014,32.73
3868723,4,1290,1,15,48.014,130.92
3868950,5,1290,2,15,60.014,261.84
3869014,6,1290,2,15,60.014,261.84
3873866,4,1290,2,15,60.014,261.84
3874148,5,1290,2,15,60.014,261.84
3874212,6,1290,1,15,48.014,130.92
3879014,1,645,0,15,24.014,32.73
3879080,3,861,0,15,29.015,43.69
3879116,4,1149,2,15,58.01,233.22
3879347,5,1290,2,15,60.014,261.84
3879411,6,1290,2,15,60.014,261.84
3884211,2,1290,0,15,36.014,65.46
3884278,4,1024,2,15,56.016,207.85
3884545,5,1290,2,15,60.014,261.84
3884583,6,1290,2,15,60.014,261.84
3889405,1,1290,0,15,36.014,65.46
3889463,2,512,0,15,20.016,25.98
3889504,3,767,0,15,27.013,38.92
3889743,5,1290,2,15,60.014,261.84
3889807,6,1290,1,15,48.014,130.92
3894656,4,1290,1,15,48.014,130.92
3894942,5,1290,2,15,60.014,261.84
3895006,6,1290,2,15,60.014,261.84
3899808,1,645,0,15,24.014,32.73
3899867,2,1290,0,15,36.014,65.46
3899908,3,812,0,15,28.0,41.2
3899945,4,1290,2,15,60.014,261.84
3900140,5,1290,2,15,60.014,261.84
3900218,6,1290,1,15,48.014,130.92
3905062,4,1367,2,15,61.018,277.47
3905338,5,1290,2,15,60.014,261.84
3905416,6,1290,1,15,48.014,130.92
3910198,1,1290,0,15,36.014,65.46
3910232,2,1290,0,15,36.014,65.46
3910273,3,724,0,15,26.014,36.74
3910546,5,1290,2,15,60.014,261.84
3910585,6,1290,2,15,60.014,261.84
3915453,4,1722,1,15,53.015,174.76
3915735,5,1290,2,15,60.014,261.84
3915798,6,1290,1,15,48.014,130.92
3920601,1,645,0,15,24.014,32.73
3920634,2,1290,0,15,36.014,65.46
3920676,3,767,0,15,27.013,38.92
3920712,4,1534,2,15,63.013,311.36
3920933,5,1290,2,15,60.014,261.84
3920971,6,1290,2,15,60.014,261.84
3925855,4,1367,2,15,61.018,277.47
3926132,5,1290,2,15,60.014,261.84
3926196,6,1290,2,15,60.014,261.84
3930992,1,1290,0,15,36.014,65.46
3931049,2,512,0,15,20.016,25.98
3931091,3,683,0,15,25.005,34.66
3931330,5,1290,2,15,60.014,261.84
3931394,6,1290,1,15,48.014,130.92
3936242,4,1149,2,15,58.01,233.22
3936528,5,1290,2,15,60.014,261.84
3936592,6,1290,2,15,60.014,261.84
3941394,1,645,0,15,24.014,32.73
3941457,2,1290,0,15,36.014,65.46
3941507,3,912,0,15,30.011,46.28
3941543,4,1367,1,15,49.018,138.73
3941727,5,1290,2,15,60.014,261.84
3941790,6,1290,1,15,48.014,130.92
3946657,4,1290,2,15,60.014,261.84
3946925,5,1290,2,15,60.014,261.84
3946989,6,1290,1,15,48.014,130.92
3951805,1,1290,0,15,36.014,65.46
3951838,2,1290,0,15,36.014,65.46
3951880,3,645,0,15,24.014,32.73
3951916,4,1290,1,15,48.014,130.92
3952123,5,1290,2,15,60.014,261.84
3952187,6,1290,2,15,60.014,261.84
3957047,4,1290,2,15,60.014,261.84
3957322,5,1290,2,15,60.014,261.84
3957386,6,1290,1,15,48.014,130.92
3962188,1,645,0,15,24.014,32.73
3962254,3,861,0,15,29.015,43.69
3962290,4,1149,2,15,58.01,233.22
3962520,5,1290,2,15,60.014,261.84
3962584,6,1290,2,15,60.014,261.84
3967385,2,1290,0,15,36.014,65.46
3967451,4,1024,2,15,56.016,207.85
3967718,5,1290,2,15,60.014,261.84
3967756,6,1290,2,15,60.014,261.84
3972578,1,1290,0,15,36.014,65.46
3972636,2,512,0,15,20.016,25.98
3972677,3,767,0,15,27.013,38.92
